ref_id,code,player,event_name,event_type,event_date,round,opp_first,opp_last,score,level,year,sofa_status,sofa_id,sofa_ts,sofa_tournament,sofa_category,sofa_round,sofa_opponent,name_score,round_agree,place_agree,days_outside_window,first_to_serve,final_result_only,event_state,pbp_marker
W09E:atp:2023/9188/ms003:Z09Z,W09E,Adam Walton,Little Rock,CH,2023-05-29,SF,Beibit,Zhukayev,7-6(6) 4-6 6-7(4),Challenger main draw,2023,linked,11303325,1685816100.0,"Little Rock, USA",Challenger,Semifinals,Beibit Zhukayev,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9188/ms006:GK06,W09E,Adam Walton,Little Rock,CH,2023-05-29,QF,Alexis,Galarneau,6-4 6-1,Challenger main draw,2023,linked,11303333,1685721600.0,"Little Rock, USA",Challenger,Quarterfinals,Alexis Galarneau,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9188/ms013:R0A7,W09E,Adam Walton,Little Rock,CH,2023-05-29,R16,Joao Lucas,Reis Da Silva,3-6 7-6(2) 6-4,Challenger main draw,2023,linked,11303328,1685644800.0,"Little Rock, USA",Challenger,Round of 16,Joao Lucas Reis da Silva,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9188/ms027:PG94,W09E,Adam Walton,Little Rock,CH,2023-05-29,R32,Marc,Polmans,6-4 5-7 6-2,Challenger main draw,2023,linked,11318948,1685471400.0,"Little Rock, USA",Challenger,Round of 32,Marc Polmans,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9188/qs008:MP13,W09E,Adam Walton,Little Rock,CH,2023-05-29,Q2,Mukund,Sasikumar,6-7(3) 6-4 6-4,Challenger qualifying,2023,linked,11316784,1685379600.0,"Little Rock, USA, Qualifying",Challenger,Qualification round 1,Sasikumar Mukund,3.0,1.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9188/qs016:B0S5,W09E,Adam Walton,Little Rock,CH,2023-05-29,Q1,Gabriele,Brancatelli,6-1 6-0,Challenger qualifying,2023,linked,11315407,1685302500.0,"Little Rock, USA, Qualifying",Challenger,Qualification round 1,Gabriele Thomas Brancatelli,2.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2873/ms022:SL08,W09E,Adam Walton,Tyler,CH,2023-06-05,R32,Tennys,Sandgren,6-4 3-6 6-7(4),Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2873/qs009:MP13,W09E,Adam Walton,Tyler,CH,2023-06-05,Q2,Mukund,Sasikumar,6-4 6-3,Challenger qualifying,2023,linked,11331589,1685989800.0,"Tyler, USA, Qualifying",Challenger,Qualification round 1,Sasikumar Mukund,3.0,1.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2873/qs018:AB54,W09E,Adam Walton,Tyler,CH,2023-06-05,Q1,Harrison,Adams,6-3 6-3,Challenger qualifying,2023,linked,11329942,1685918100.0,"Tyler, USA, Qualifying",Challenger,Qualification round 1,Harrison Adams,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2875/ms006:N552,W09E,Adam Walton,Palmas del Mar,CH,2023-06-12,QF,Kei,Nishikori,4-6 2-6,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2875/ms013:SF89,W09E,Adam Walton,Palmas del Mar,CH,2023-06-12,R16,Rubin,Statham,6-2 6-0,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2875/ms027:PG94,W09E,Adam Walton,Palmas del Mar,CH,2023-06-12,R32,Marc,Polmans,7-6(1) 6-1,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/534/ms001:CF10,W09E,Adam Walton,M25 Tulsa,FU,2023-06-19,F,Nick,Chappell,6-1 6-3,ITF main draw,2023,linked,11376451,1687701600.0,"Tulsa, OK, Singles Main, M-ITF-USA-20A",ITF Men,Final,Nick Chappell,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2023/534/ms002:M0CW,W09E,Adam Walton,M25 Tulsa,FU,2023-06-19,SF,Aidan,McHugh,6-1 6-3,ITF main draw,2023,linked,11373414,1687614900.0,"Tulsa, OK, Singles Main, M-ITF-USA-20A",ITF Men,Semifinals,Aidan McHugh,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2023/534/ms004:Q02L,W09E,Adam Walton,M25 Tulsa,FU,2023-06-19,QF,Ethan,Quinn,6-2 7-6(6),ITF main draw,2023,linked,11370251,1687528500.0,"Tulsa, OK, Singles Main, M-ITF-USA-20A",ITF Men,Quarterfinals,Ethan Quinn,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2023/534/ms008:C0HT,W09E,Adam Walton,M25 Tulsa,FU,2023-06-19,R16,Murphy,Cassone,4-6 6-1 6-4,ITF main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/534/ms016:RH21,W09E,Adam Walton,M25 Tulsa,FU,2023-06-19,R32,Gianni,Ross,6-0 6-1,ITF main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2883/ms021:N552,W09E,Adam Walton,Bloomfield Hills,CH,2023-07-03,R32,Kei,Nishikori,1-6 2-6,Challenger main draw,2023,linked,11398771,1688503800.0,"Bloomfield Hills, USA",Challenger,Round of 32,Kei Nishikori,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2797/ms011:M0GZ,W09E,Adam Walton,Chicago,CH,2023-07-10,R16,Giovanni,Mpetshi Perricard,6-7(3) 4-6,Challenger main draw,2023,linked,11406230,1689279600.0,"Chicago, USA",Challenger,Round of 16,Giovanni Mpetshi Perricard,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2797/ms022:S0JA,W09E,Adam Walton,Chicago,CH,2023-07-10,R32,Eliot,Spizzirri,6-2 6-2,Challenger main draw,2023,linked,11418055,1689026400.0,"Chicago, USA",Challenger,Round of 32,Eliot Spizzirri,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/877/ms013:J620,W09E,Adam Walton,Granby,CH,2023-07-17,R16,Maxime,Janvier,4-6 6-4 6-7(4),Challenger main draw,2023,linked,11425179,1689799200.0,"Granby, Canada",Challenger,Round of 16,Maxime Janvier,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/877/ms027:PD07,W09E,Adam Walton,Granby,CH,2023-07-17,R32,Vasek,Pospisil,6-7(7) 7-6(1) 6-1,Challenger main draw,2023,linked,11437601,1689723000.0,"Granby, Canada",Challenger,Round of 32,Vasek Pospisil,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/59/ms017:J553,W09E,Adam Walton,Salinas,CH,2023-07-24,R32,Omar,Jasika,4-6 2-6,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/586/ms014:BV27,W09E,Adam Walton,Lexington,CH,2023-07-31,R16,Ulises,Blanch,3-6 3-6,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/586/ms028:J620,W09E,Adam Walton,Lexington,CH,2023-07-31,R32,Maxime,Janvier,4-6 6-3 6-3,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/9560/ms001:MW18,W09E,Adam Walton,Cary 1,CH,2023-08-07,F,Nicolas,Moreno De Alboran,6-4 3-6 7-5,Challenger main draw,2023,linked,11500834,1691949600.0,"Cary, USA",Challenger,Final,Nicolas Moreno de Alboran,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9560/ms003:BI23,W09E,Adam Walton,Cary 1,CH,2023-08-07,SF,Liam,Broady,6-4 7-5,Challenger main draw,2023,linked,11500913,1691866800.0,"Cary, USA",Challenger,Semifinals,Liam Broady,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/9560/ms007:H0BH,W09E,Adam Walton,Cary 1,CH,2023-08-07,QF,Rinky,Hijikata,6-2 6-4,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/9560/ms014:HD68,W09E,Adam Walton,Cary 1,CH,2023-08-07,R16,Billy,Harris,3-6 7-6(7) 7-6(3),Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/9560/ms029:Z09Z,W09E,Adam Walton,Cary 1,CH,2023-08-07,R32,Beibit,Zhukayev,6-4 6-3,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2885/ms014:D994,W09E,Adam Walton,"Stanford, CA",CH,2023-08-14,R16,James,Duckworth,3-6 4-6,Challenger main draw,2023,linked,11520718,1692210300.0,"Stanford, USA",Challenger,Round of 16,James Duckworth,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2885/ms029:S0K7,W09E,Adam Walton,"Stanford, CA",CH,2023-08-14,R32,Zachary,Svajda,6-2 6-2,Challenger main draw,2023,linked,11529528,1692118800.0,"Stanford, USA",Challenger,Round of 32,Zachary Svajda,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/6242/qs008:KG27,W09E,Adam Walton,Winston-Salem,250,2023-08-21,Q1,Strong,Kirchheimer,5-7 3-6,Tour qualifying,2023,linked,11553423,1692462300.0,"Winston-Salem, USA, Qualifying",ATP,Qualification round 1,Strong Kirchheimer,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/7316/ms010:K0A3,W09E,Adam Walton,Cary 2,CH,2023-09-11,R16,Patrick,Kypson,5-7 3-6,Challenger main draw,2023,linked,11616770,1694732400.0,"Cary 2, USA",Challenger,Round of 16,Patrick Kypson,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/7316/ms020:KC12,W09E,Adam Walton,Cary 2,CH,2023-09-11,R32,Mitchell,Krueger,7-5 6-2,Challenger main draw,2023,linked,11629353,1694553900.0,"Cary 2, USA",Challenger,Round of 32,Mitchell Krueger,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/8281/ms014:S0N0,W09E,Adam Walton,Columbus 2,CH,2023-09-18,R16,Tristan,Schoolkate,6-4 3-6 1-6,Challenger main draw,2023,linked,11637724,1695241200.0,"Columbus, USA",Challenger,Round of 16,Tristan Schoolkate,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/8281/ms028:M0GZ,W09E,Adam Walton,Columbus 2,CH,2023-09-18,R32,Giovanni,Mpetshi Perricard,7-5 6-4,Challenger main draw,2023,linked,11651065,1695069900.0,"Columbus, USA",Challenger,Round of 32,Giovanni Mpetshi Perricard,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/2803/ms007:PH78,W09E,Adam Walton,Charleston,CH,2023-09-25,QF,Ryan,Peniston,5-7 6-1 3-6,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2803/ms014:DF88,W09E,Adam Walton,Charleston,CH,2023-09-25,R16,Aziz,Dougaz,6-3 7-6(4),Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/2803/ms028:ML73,W09E,Adam Walton,Charleston,CH,2023-09-25,R32,Skander,Mansouri,7-6(5) 6-2,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/1768/ms001:S0K7,W09E,Adam Walton,Tiburon,CH,2023-10-02,F,Zachary,Svajda,2-6 2-6,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/1768/ms002:S0N0,W09E,Adam Walton,Tiburon,CH,2023-10-02,SF,Tristan,Schoolkate,6-4 7-5,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/1768/ms005:TA46,W09E,Adam Walton,Tiburon,CH,2023-10-02,QF,Bernard,Tomic,6-4 6-4,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/1768/ms011:T0HA,W09E,Adam Walton,Tiburon,CH,2023-10-02,R16,Learner,Tien,6-2 6-4,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/1768/ms023:PD07,W09E,Adam Walton,Tiburon,CH,2023-10-02,R32,Vasek,Pospisil,6-4 7-6(5),Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/7339/ms019:B0NN,W09E,Adam Walton,Fairfield,CH,2023-10-09,R32,Nishesh,Basavareddy,3-6 5-7,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/8297/ms007:ME89,W09E,Adam Walton,Hamburg,CH,2023-10-16,QF,Illya,Marchenko,4-6 1-6,Challenger main draw,2023,linked,11732830,1697792400.0,"Hamburg, Germany",Challenger,Quarterfinals,Illya Marchenko,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/8297/ms015:SO20,W09E,Adam Walton,Hamburg,CH,2023-10-16,R16,Jelle,Sels,3-6 6-3 6-3,Challenger main draw,2023,linked,11732786,1697630400.0,"Hamburg, Germany",Challenger,Round of 16,Jelle Sels,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2023/8297/ms031:KI48,W09E,Adam Walton,Hamburg,CH,2023-10-16,R32,Ergi,Kirkin,6-2 6-4,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
W09E:atp:2023/6055/ms024:M0NL,W09E,Adam Walton,Charlottesville,CH,2023-10-30,R32,Inaki,Montes-De La Torre,2-6 6-3 6-7(4),Challenger main draw,2023,linked,11786989,1698768000.0,"Charlottesville, USA",Challenger,Round of 32,Inaki Montes-de la Torre,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2024/7203/ms001:S0IA,W09E,Adam Walton,Burnie 2,CH,2024-02-05,F,Dane,Sweeny,6-2 7-6(4),Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7203/ms002:S0N0,W09E,Adam Walton,Burnie 2,CH,2024-02-05,SF,Tristan,Schoolkate,6-4 6-4,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7203/ms004:S0TI,W09E,Adam Walton,Burnie 2,CH,2024-02-05,QF,Philip,Sekulic,6-2 1-6 7-6(2),Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7203/ms008:I0B0,W09E,Adam Walton,Burnie 2,CH,2024-02-05,R16,Andre,Ilagan,6-2 6-7(3) 6-3,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7203/ms016:B0OT,W09E,Adam Walton,Burnie 2,CH,2024-02-05,R32,Jacob,Bradshaw,7-5 6-3,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7808/ms007:N897,W09E,Adam Walton,Bengaluru,CH,2024-02-12,QF,Sumit,Nagal,5-7 2-6,Challenger main draw,2024,linked,12049798,1708095300.0,"Bengaluru, India",Challenger,Quarterfinals,Sumit Nagal,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/7808/ms014:O0A2,W09E,Adam Walton,Bengaluru,CH,2024-02-12,R16,Gauthier,Onclin,6-2 6-2,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7808/ms028:DH23,W09E,Adam Walton,Bengaluru,CH,2024-02-12,R32,S D Prajwal,Dev,6-3 6-0,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7100/ms001:VA25,W09E,Adam Walton,Pune,CH,2024-02-19,F,Valentin,Vacherot,6-3 6-7(5) 6-7(5),Challenger main draw,2024,linked,12067302,1708858800.0,"Pune, India",Challenger,Final,Valentin Vacherot,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/7100/ms003:A0CJ,W09E,Adam Walton,Pune,CH,2024-02-19,SF,Duje,Ajdukovic,7-5 7-6(6),Challenger main draw,2024,linked,12067304,1708765200.0,"Pune, India",Challenger,Semifinals,Duje Ajdukovic,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/7100/ms006:MP13,W09E,Adam Walton,Pune,CH,2024-02-19,QF,Mukund,Sasikumar,,Challenger main draw,2024,linked,12067309,1708669800.0,"Pune, India",Challenger,Quarterfinals,Sasikumar Mukund,3.0,2.0,1.0,0.0,absent,false,finished,False
W09E:atp:2024/7100/ms013:W857,W09E,Adam Walton,Pune,CH,2024-02-19,R16,Tung-Lin,Wu,6-0 6-7(5) 7-6(4),Challenger main draw,2024,linked,12067312,1708503300.0,"Pune, India",Challenger,Round of 16,Tung-Lin Wu,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/7100/ms027:C0JP,W09E,Adam Walton,Pune,CH,2024-02-19,R32,Raphael,Collignon,7-6(1) 6-2,Challenger main draw,2024,linked,12082590,1708411800.0,"Pune, India",Challenger,Round of 32,Raphael Collignon,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/6961/ms015:BU54,W09E,Adam Walton,New Delhi,CH,2024-02-26,R16,Geoffrey,Blancaneaux,3-6 0-6,Challenger main draw,2024,linked,12088048,1709191800.0,"New Delhi, India",Challenger,Round of 16,Geoffrey Blancaneaux,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/6961/ms031:O0A2,W09E,Adam Walton,New Delhi,CH,2024-02-26,R32,Gauthier,Onclin,6-4 6-0,Challenger main draw,2024,linked,12099020,1709043300.0,"New Delhi, India",Challenger,Round of 32,Gauthier Onclin,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/404/qs032:SX91,W09E,Adam Walton,ATP Masters 1000 Indian Wells,1000,2024-03-04,Q1,Thiago,Seyboth Wild,1-6 3-6,Tour qualifying,2024,linked,12125316,1709575200.0,"Indian Wells, USA, Qualifying",ATP,Qualification round 1,Thiago Seyboth Wild,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/9167/ms028:C0H0,W09E,Adam Walton,Phoenix,CH,2024-03-11,R32,Arthur,Cazaux,6-7(5) 4-6,Challenger main draw,2024,linked,12155634,1710349200.0,"Phoenix, USA",Challenger,Round of 32,Arthur Cazaux,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/9167/qs011:BI23,W09E,Adam Walton,Phoenix,CH,2024-03-11,Q2,Liam,Broady,6-7(1) 6-2 6-3,Challenger qualifying,2024,linked,12151942,1710262800.0,"Phoenix, USA, Qualifying",Challenger,Qualification round 1,Liam Broady,3.0,1.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/9167/qs023:K926,W09E,Adam Walton,Phoenix,CH,2024-03-11,Q1,Mikhail,Kukushkin,6-2 2-0,Challenger qualifying,2024,linked,12148630,1710176400.0,"Phoenix, USA, Qualifying",Challenger,Qualification round 1,Mikhail Kukushkin,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/403/ms081:AG37,W09E,Adam Walton,ATP Masters 1000 Miami,1000,2024-03-18,R128,Felix,Auger-Aliassime,5-7 4-6,Tour main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/403/qs023:MO44,W09E,Adam Walton,ATP Masters 1000 Miami,1000,2024-03-18,Q2,Pedro,Martinez,3-6 6-2 6-3,Tour qualifying,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/403/qs047:MJ08,W09E,Adam Walton,ATP Masters 1000 Miami,1000,2024-03-18,Q1,Thiago,Monteiro,6-7(5) 7-6(3) 6-4,Tour qualifying,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/8375/ms031:GK06,W09E,Adam Walton,Mexico City,CH,2024-04-01,R32,Alexis,Galarneau,3-6 6-7(5),Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/6963/ms003:M0GZ,W09E,Adam Walton,Cuernavaca (Morelos),CH,2024-04-08,SF,Giovanni,Mpetshi Perricard,6-7(6) 7-5 5-7,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/6963/ms006:Z09Z,W09E,Adam Walton,Cuernavaca (Morelos),CH,2024-04-08,QF,Beibit,Zhukayev,7-6(3) 6-7(5) 6-4,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/6963/ms013:BP41,W09E,Adam Walton,Cuernavaca (Morelos),CH,2024-04-08,R16,Antoine,Bellier,7-6(11) 6-4,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/6963/ms027:A09P,W09E,Adam Walton,Cuernavaca (Morelos),CH,2024-04-08,R32,Alafia,Ayeni,6-3 6-1,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/2867/ms001:M0GZ,W09E,Adam Walton,Acapulco,CH,2024-04-15,F,Giovanni,Mpetshi Perricard,3-6 3-6,Challenger main draw,2024,linked,12242108,1713659400.0,"Acapulco, Mexico",Challenger,Final,Giovanni Mpetshi Perricard,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/2867/ms002:GK06,W09E,Adam Walton,Acapulco,CH,2024-04-15,SF,Alexis,Galarneau,6-4 7-6(3),Challenger main draw,2024,linked,12242109,1713569400.0,"Acapulco, Mexico",Challenger,Semifinals,Alexis Galarneau,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/2867/ms005:S0N0,W09E,Adam Walton,Acapulco,CH,2024-04-15,QF,Tristan,Schoolkate,6-2 6-4,Challenger main draw,2024,linked,12242129,1713477600.0,"Acapulco, Mexico",Challenger,Quarterfinals,Tristan Schoolkate,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/2867/ms010:M0CW,W09E,Adam Walton,Acapulco,CH,2024-04-15,R16,Aidan,McHugh,6-1 6-0,Challenger main draw,2024,linked,12242126,1713391200.0,"Acapulco, Mexico",Challenger,Round of 16,Aidan McHugh,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/2867/ms020:BV21,W09E,Adam Walton,Acapulco,CH,2024-04-15,R32,Charles,Broom,6-2 6-3,Challenger main draw,2024,linked,12249941,1713304800.0,"Acapulco, Mexico",Challenger,Round of 32,Charles Broom,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/6965/ms001:S0N0,W09E,Adam Walton,Guangzhou,CH,2024-04-29,F,Tristan,Schoolkate,3-6 6-3 3-6,Challenger main draw,2024,linked,12276771,1714895100.0,"Guangzhou, China",Challenger,Final,Tristan Schoolkate,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/6965/ms003:Y09V,W09E,Adam Walton,Guangzhou,CH,2024-04-29,SF,Yunchaokete,Bu,2-6 7-6(5) 6-2,Challenger main draw,2024,linked,12276780,1714878000.0,"Guangzhou, China",Challenger,Semifinals,Yunchaokete Bu,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/6965/ms006:Z09Z,W09E,Adam Walton,Guangzhou,CH,2024-04-29,QF,Beibit,Zhukayev,6-3 5-7 7-5,Challenger main draw,2024,linked,12276779,1714705200.0,"Guangzhou, China",Challenger,Quarterfinals,Beibit Zhukayev,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/6965/ms013:BI81,W09E,Adam Walton,Guangzhou,CH,2024-04-29,R16,Alex,Bolt,7-6(0) 6-1,Challenger main draw,2024,linked,12276776,1714549800.0,"Guangzhou, China",Challenger,Round of 16,Alex Bolt,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/6965/ms027:Z0CQ,W09E,Adam Walton,Guangzhou,CH,2024-04-29,R32,Yi,Zhou,4-6 7-5 6-3,Challenger main draw,2024,linked,12287434,1714451400.0,"Guangzhou, China",Challenger,Round of 32,Yi Zhou,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/2921/ms005:K0E6,W09E,Adam Walton,Wuxi,CH,2024-05-06,QF,Alibek,Kachmazov,3-6 6-1 2-6,Challenger main draw,2024,linked,12296884,1715319600.0,"Wuxi, China",Challenger,Quarterfinals,Alibek Kachmazov,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/2921/ms010:BI81,W09E,Adam Walton,Wuxi,CH,2024-05-06,R16,Alex,Bolt,6-1 6-3,Challenger main draw,2024,linked,12296892,1715142000.0,"Wuxi, China",Challenger,Round of 16,Alex Bolt,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/2921/ms020:M0OQ,W09E,Adam Walton,Wuxi,CH,2024-05-06,R32,James,McCabe,6-2 6-3,Challenger main draw,2024,linked,12311269,1715058900.0,"Wuxi, China",Challenger,Round of 32,James McCabe,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/2278/ms001:ME89,W09E,Adam Walton,Taipei,CH,2024-05-13,F,Illya,Marchenko,3-6 6-2 7-6(3),Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/2278/ms003:D994,W09E,Adam Walton,Taipei,CH,2024-05-13,SF,James,Duckworth,3-6 7-6(4) 6-2,Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/2278/ms006:BE90,W09E,Adam Walton,Taipei,CH,2024-05-13,QF,Ricardas,Berankis,6-3 7-6(7),Challenger main draw,2024,linked,12317331,1715832000.0,"Taipei, Chinese Taipei",Challenger,Quarterfinals,Ricardas Berankis,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/2278/ms013:N652,W09E,Adam Walton,Taipei,CH,2024-05-13,R16,JiSung,Nam,6-0 6-3,Challenger main draw,2024,linked,12317333,1715748000.0,"Taipei, Chinese Taipei",Challenger,Round of 16,Ji Sung Nam,1.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/2278/ms027:S0AQ,W09E,Adam Walton,Taipei,CH,2024-05-13,R32,Yuta,Shimizu,7-6(5) 6-0,Challenger main draw,2024,linked,12325974,1715670900.0,"Taipei, Chinese Taipei",Challenger,Round of 32,Yuta Shimizu,3.0,2.0,1.0,0.0,1,false,finished,True
W09E:atp:2024/520/ms077:RC91,W09E,Adam Walton,Roland Garros,GS,2024-05-27,R128,Arthur,Rinderknech,2-6 4-6 5-7,Tour main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/7297/ms031:E687,W09E,Adam Walton,Surbiton,CH,2024-06-03,R32,Daniel,Evans,4-6 7-5 6-7(8),Challenger main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/440/qs010:HH06,W09E,Adam Walton,'s-Hertogenbosch,250,2024-06-10,Q1,Marc-Andrea,Huesler,6-7(3) 1-6,Tour qualifying,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/500/qs013:H997,W09E,Adam Walton,Halle,500,2024-06-17,Q1,Yannick,Hanfmann,2-6 3-6,Tour qualifying,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/8994/ms009:J0A4,W09E,Adam Walton,Mallorca,250,2024-06-24,R16,Paul,Jubb,0-6 3-6,Tour main draw,2024,linked,12432698,1719410100.0,"Mallorca, Spain",ATP,Round of 16,Paul Jubb,3.0,2.0,1.0,0.0,2,false,finished,True
W09E:atp:2024/8994/ms019:H997,W09E,Adam Walton,Mallorca,250,2024-06-24,R32,Yannick,Hanfmann,7-5 6-2,Tour main draw,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/8994/qs007:MN20,W09E,Adam Walton,Mallorca,250,2024-06-24,Q2,Daniel,Masur,6-2 7-6(4),Tour qualifying,2024,unobserved,,,,,,,,,,,,,,False
W09E:atp:2024/8994/qs014:J476,W09E,Adam Walton,Mallorca,250,2024-06-24,Q1,David,Jorda Sanchis,7-6(3) 6-3,Tour qualifying,2024,unobserved,,,,,,,,,,,,,,False
